50,50,50,50,50,50,50,50,50,70,297,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,302,324,299,74,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,70,297,303,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,324,324,299,74,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,70,297,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,324,324,299,74,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,70,297,303,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,324,325,299,74,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,70,297,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,324,325,299,74,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,70,297,303,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,324,325,299,74,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,70,297,302,303,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,303,302,324,324,299,74,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,70,297,303,303,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,325,324,324,325,299,74,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,70,297,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,324,325,299,74,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,70,319,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,320,321,74,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,100,103,103,103,103,103,103,103,103,103,103,101,71,71,71,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,104,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50
